Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
Man Down,"It's My Ego [V1]
(prod. The Almighty E-A-Ski)","First single released on October 18, 2024. Track 2 on ""Man Down"".",3:46,"Oct 18, 2024",Other,Yes,https://open.spotify.com/track/0La5b93W3TJIiavFVfmqUA?si=f932ec9f67144e91
Man Down,"Ego Maniacs
(feat. Killer Mike & Busta Rhymes) (prod. The Almighty E-A-Ski)","Second single released on November 8, 2024. Track 19 on ""Man Down"".",3:38,"Nov 8, 2024",Other,Yes,https://open.spotify.com/track/7akCKUR70mozhTkNj9k57J?si=b7e0effd68664807
Man Down,"So Sensitive
(prod. T-Mix)","Third single released on November 15, 2024. Track 3 on ""Man Down"".",2:48,"Nov 15, 2024",Other,Yes,https://open.spotify.com/track/3zTdhXiKHycgeVJDCNUC0R?si=06abb72e14fb498e
Man Down,"Rollin' At Twilight
(prod. Jay & E. Brown)","Track 1 on ""Man Down"". Later released as the fourth single on January 22, 2025.",2:57,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/0FqyUb2hys84hcHcTwmU67?si=fe175f13fea5415e
Man Down,"She's Sanctified
(feat. Mount Westmore & October London) (prod. T-Mix)","Track 4 on ""Man Down"". Later released as a single on April 18, 2025.",4:17,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/0eAw61rPd1ZU4fOmpxxKWo?si=4718b52aac104454
Man Down,"Not Like Them
(prod. Nottz)","Track 5 on ""Man Down"".",3:40,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/3geH3zjmZuk256TbgtlLQ1?si=11690ab8b30248b5
Man Down,"5150
(prod. Davon & BiggVon)","Track 6 on ""Man Down"".",3:45,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/2UevjRETn125SQciLEjhLZ?si=71dc72231b954dda
Man Down,"No Cap
(feat. K-Major, IshaDon & Mike Epps) (prod. Zaytoven)","Track 7 on ""Man Down"".",2:52,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/2XjIB8E4DLdyF47H9EMjp4?si=8d26017d6ff742a0
Man Down,"3 Lil Piggies
(prod. Policy Kings)","Track 8 on ""Man Down"".",1:53,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/6Ub7DWHX5bRKaheL5rwdTb?si=c21c84d4ac194089
Man Down,"Ghetto Story
(prod. T-Mix)","Track 9 on ""Man Down"".",3:08,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/3AMyLGlpgIyCKS6dZ3mlHC?si=023d89536a9d441c
Man Down,"Facts
(feat. J-Dee) (prod. Decadez)","Track 10 on ""Man Down"".",2:40,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/62nBOLRQiVdnaiwZj9nRlt?si=8409d1ef0a7b42df
Man Down,"Fighting For My Life In Paradise
(feat. Kurupt) (prod. David Banner)","Track 11 on ""Man Down"".",2:58,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/1fOSYVD6GBgjDHcDaN4BPy?si=ef6dbfde7de8478b
Man Down,"Let's Get Money Together
(feat. B-Real) (prod. Decadez)","Track 12 on ""Man Down"".",3:00,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/6YA9UQbO4iCOYXPG1BPApi?si=dfa4faa08ef94ffa
Man Down,"I'mma Burn Rubber
(prod. Decadez)","Track 13 on ""Man Down"".",3:23,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/0VJvTIx31JOVAcK9KibHOq?si=d4874bf8cea44b0d
Man Down,"Especially You
(prod. Ice Cube)","Track 14 on ""Man Down"".",3:31,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/5oBLRNrB0xk3PbI5AGt2kO?si=aab068fa82624a88
Man Down,"Break The Mirror
(feat. Xzibit) (prod. Davon & Samuel)","Track 15 on ""Man Down"".",3:06,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/3quJc8d58dxgy6vUoSG6qG?si=e3df41d9e6d64dfa
Man Down,"Talkin' Bout These Rappers
(prod. Lil Jon & Young Slade)","Track 16 on ""Man Down"".",4:03,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/047OZHq3G5BsJYs50IZFoJ?si=c89ba3f99bfa4d4c
Man Down,"Scary Movie
(prod. Hallway Productionz)","Track 17 on ""Man Down"".",2:50,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/4l3vEmAFHNuqlZkVF6f2tg?si=357a5e4588ef4cce
Man Down,"Take Me To Your Leader
(prod. David Banner)","Track 18 on ""Man Down"".",3:09,"Nov 22, 2024",Other,Yes,https://open.spotify.com/track/2utGhdKcDbXOxw8hPwuqe9?si=05aa9e73b2eb425b
"19 on Streaming
0 not on Streaming",Man Up,"(11/22/2024) (Man Down officially releases)
(09/12/2025) (Man Up officially releases)",,,Other,"""Man Up"" is the 12th studio album by Ice Cube.",
Man Up,"It's My Ego - 3mix
(feat. Scarface) (prod. The Almighty E-A-Ski)","A remix of ""It's My Ego"" featuring Scarface.",2:45,"Jan 24, 2025",Other,Yes,https://open.spotify.com/track/4fx2mGAwYCaxkZQjUTOxXj?si=d5de28e834464bd3
Man Up,"Xzibit - For The Love
(feat. Ice Cube & Lorine Chia) (prod. Big Duke)","Single released on May 2, 2025. Track 13 on ""Kingmaker"" by Xzibit.",3:32,"May 2, 2025",Other,Yes,https://open.spotify.com/track/6diybINkCfzOFLgSorPZOK?si=8c2572ce907f4a8f
Man Up,"Before Hip Hop
(prod. Hallway Productionz)","First single released on September 5, 2025. Track 6 on ""Man Up"". Samples an excerpt from the 1987 Robert Townsend film ""Hollywood Shuffle"".",3:50,"Sep 5, 2025",Other,Yes,https://open.spotify.com/track/5tvhe6QEo4G4aqiK87WW2T?si=f89a0287cd714668
Man Up,"Mr. Shadow - Certified G'z
(feat. Ice Cube & Kokane)","Single released on September 12, 2025. Track 5 on ""I'm Done! Bring It Back!"" by Mr. Shadow.",3:28,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/4a1vcbFY7pfxD6sY77HtkE?si=022f9107dc214508
Man Up,"Man Power
(prod. The Almighty E-A-Ski)","Track 1 on ""Man Up"".",3:17,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/1P7DFiq9fPXJXoXZVm68xs?si=a19b5b49d74d4c77
Man Up,"What You Gonna Do About It?
(prod. DecadeZ)","Track 2 on ""Man Up"".",2:25,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/0pEFca3GGfRvJcw4criG0g?si=ebba8db907514483
Man Up,"Freedumb
(prod. DecadeZ)","Track 3 on ""Man Up"".",2:22,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/7q2s9CL2cXXdN2ckovNbfH?si=48328cb9154a4f9a
Man Up,"Guess What?
(prod. ProHoeZak)","Track 4 on ""Man Up"".",3:40,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/3AIkhywoKwXzY8JXAIiU6t?si=30d1c8af5e894547
Man Up,"Forget Me If You Ain't Wit Me
(prod. Shawn Ski & BiggVon)","Track 5 on ""Man Up"".",3:41,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/6wLRyXZsG2NUaPSfbbcot7?si=53dfb65f9ba64c5e
Man Up,"Act My Age
(feat. Scarface) (prod. The Mekanix)","Track 7 on ""Man Up"". Later released as a single on October 16, 2025.",2:45,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/6OiP10cwV3WhgY4YGlSvp7?si=1383c31a88a54464
Man Up,"Ratchet Ass Mouth
(prod. DJ Montay)","Track 8 on ""Man Up"".",2:22,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/7acCLaKbd3dBuzCHd2xP8D?si=1f61db90cd1d4ba9
Man Up,"Respect My Space
(prod. DecadeZ)","Track 9 on ""Man Up"".",2:26,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/6UlIDJJAxnvW7oZwtELsK7?si=4234d9f774e941c9
Man Up,"California Dreamin'
(prod. Nick ""Fury"" Loftin & Willie Ray McDougie)","Track 10 on ""Man Up"". Samples ""Forget Me Nots"" by Patrice Rushen.",2:32,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/2Xfj97jadZc2dI82cbaV2t?si=e7339f602f5a4243
Man Up,"That Salt and Pepper
(prod. Erick Sermon)","Track 11 on ""Man Up"". Samples the 1973 film ""The Mack"", ""Get It Up"" by The Time and ""Planet Rock"" by Afrika Bambaataa & Soulsonic Force.",1:51,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/02JrZiRgeviJ8G87L8xzgb?si=2772ab1667f34b1b
Man Up,"Bring Everybody
(prod. Henry Williamson & Policy Kings)","Track 12 on ""Man Up"".",3:27,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/42NuCsCPGRR6qYhrafNjHn?si=5698dc01d404422d
Man Up,"It's My Ego [V2]
(feat. Scarface & Quake Matthews) (prod. The Almighty E-A-Ski)","Track 13 on ""Man Up"". Now features Quake Matthews.",3:46,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/03PQ1RMXCPFQirrMUvR5w3?si=4902106238de455d
Man Up,"All Work No Play
(prod. Cash Clay Beats)","Track 14 on ""Man Up"".",3:04,"Sep 12, 2025",Other,Yes,https://open.spotify.com/track/1FPkCWHRfinPVI0lpJXLzP?si=f283a18081624f28
Man Up,"Before Hip Hop (Premix)
(feat. LL Cool J & Chuck D) (prod. Hallway Productionz)","A remix of ""Before Hip Hop"" featuring LL Cool J and Chuck D. Released on October 10, 2025.",5:12,"Oct 10, 2025",Other,Yes,https://open.spotify.com/track/3CkK0YxiZhn8x7M6uXx2Zm?si=e433fe087c8c4b05
Man Up,"The Comrads - BIG BOYZ
(feat. Ice Cube & Butch Cassidy) (prod. Korion Anderson MFCMK)","Single released on November 21, 2025 by The Comrads.",4:05,"Nov 21, 2025",Other,Yes,https://open.spotify.com/track/1VuizM5UMfAm52jw8ORep3?si=HTCFMDj6T_6hjwlCjMexaA
